,url,hotel_name,address,rating,rating_amount,city
70,https://www.booking.com/hotel/fr/la-jovine-sur-les-hauteurs-de-cassis-t2-55m2.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNDhlYzdmNWEtYjc0Yi00ZTBhLWI3MWQtNDEwODc0NTBjMzc12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=3c7d511824830012&srepoch=1725967921&from=searchresults,La Jovine Sur les hauteurs de cassis ( T2 55m²),"
26 Avenue du Maréchal Foch, 13260 Cassis, France
",8.6,67,Cassis
71,https://www.booking.com/hotel/fr/interhotel-cassitel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkNDhlYzdmNWEtYjc0Yi00ZTBhLWI3MWQtNDEwODc0NTBjMzc12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=3c7d511824830012&srepoch=1725967921&from=searchresults,"The Originals Boutique, Hôtel Cassitel, Cassis","
Place Clémenceau, 13260 Cassis, France
",7.7,1393,Cassis
72,https://www.booking.com/hotel/fr/hermes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,Hôtel Hermès,"
2 rue Bonneterie, 13002 Marseille, France
",8.2,2134,Marseille
73,https://www.booking.com/hotel/fr/le-pan-yay.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,~{Le Pan’yay}~,"
26 Montée des Accoules, 13002 Marseille, France
",9.4,33,Marseille
74,https://www.booking.com/hotel/fr/appart-city-marseille-euromed.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Appart'City Classic Marseille Euromed,"
118-120 rue de Ruffi, 13002 Marseille, France
",7.3,456,Marseille
75,https://www.booking.com/hotel/fr/studio-no-6-cathedrale-vieux-port-cosy-design.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,Studio Cathédrale Vieux-Port - Mucem - Vieille Charité,"
2e étage DROITE 6 Rue de la Cathédrale, 13002 Marseille, France
",8.0,91,Marseille
76,https://www.booking.com/hotel/fr/ibis-marseille-prado-velodrome.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,B&B HOTEL Marseille Prado Parc des Expositions,"
6 Rue de Cassis, 13008 Marseille, France
",7.4,2898,Marseille
77,https://www.booking.com/hotel/fr/paradise-eart-amp-sea.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,PARADISE Earth & Sea,"
32 Rue Paradis, 13001 Marseille, France
",8.6,643,Marseille
78,https://www.booking.com/hotel/fr/etap-marseille-vieux-port.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,ibis budget Marseille Vieux Port,"
46 Rue Sainte, 13001 Marseille, France
",7.4,4153,Marseille
79,https://www.booking.com/hotel/fr/residence-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,Résidence Provence,"
119/121, Boulevard National, Belle de Mai - Saint-Lazare, 13003 Marseille, France
",7.4,167,Marseille
80,https://www.booking.com/hotel/fr/la-pitcholine-superbe-studio-au-vieux-port.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,La Pitcholine : Superbe studio au Vieux-Port,"
11 Rue Neuve Sainte-Catherine, 13007 Marseille, France
",9.5,73,Marseille
81,https://www.booking.com/hotel/fr/alize.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Hôtel Life Marseille VP - Vieux Port,"
35 Quai Des Belges, 13001 Marseille, France
",8.4,2958,Marseille
82,https://www.booking.com/hotel/fr/all-seasons-marseilletimone.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,B&B HOTEL Marseille Centre La Timone,"
1-3 Chemin De l'Armée d'Afrique, Saint-Pierre, 13005 Marseille, France
",8.0,1967,Marseille
83,https://www.booking.com/hotel/fr/vieux-port-view-ultra-center-air-conditioning.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,Vieux-Port view - Ultra center - Air conditioning - Les Frères de la Loc',"
3ème étage 1 Rue Fortia, 13001 Marseille, France
",9.5,2,Marseille
84,https://www.booking.com/hotel/fr/studio-plage-des-catalans-pharo.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,Studio Design Plage des Catalans,"
47 Rue de Suez, 13007 Marseille, France
",8.9,126,Marseille
85,https://www.booking.com/hotel/fr/la-french-casa-noailles.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,LaFrenchCasa Noailles,"
6 Rue des Feuillants, 13001 Marseille, France
",7.4,647,Marseille
86,https://www.booking.com/hotel/fr/hotelkyrivieuxmarseille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from_sustainable_property_sr=1&from=searchresults,Hôtel Carré Vieux Port,"
6, Rue Beauvau, 13001 Marseille, France
",8.0,2672,Marseille
87,https://www.booking.com/hotel/fr/homely-place-near-vieux-port.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArDcgLcGwAIB0gIkZDNmOTNjZWEtZmE3Ni00Y2U2LTllOTUtMWJlNjRiODRhZDUw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a9135118bff80354&srepoch=1725967921&from=searchresults,Homely place near Vieux Port,"
9 rue de Bir-Hakeim, 13001 Marseille, France
",8.1,161,Marseille
